AUDIT,External Audit,,Erbicore Global DMCC,22/07/2018
TAX,Return filing,,Zabeel Catering Services LLC & Chaska Chai Cafteria,22/07/2018
TAX,Return filing,,"M/S Rimco Building Materials Trading Establishment,",22/07/2018
AUDIT,Certification,,XIMI General Trading LLC,22/07/2018
ACCOUNTS,Accounts Updation,,Star Group general contracting & Prop.Management,22/07/2018
TAX,Return filing,,XL Technology FZE,22/07/2018
AUDIT,External Audit,,Aqua Arab Trading LLC,22/07/2018
TAX,Return filing,,Advisors 360 DMCC,22/07/2018
TAX,Return filing,,Corporate Research and Investigations LLC,22/07/2018
TAX,Return filing,,JVDE Marketing FZE,22/07/2018
TAX,Return filing,,"Mindgate Solutions,",22/07/2018
TAX,Return filing,,XB Design FZ LLC,22/07/2018
TAX,Return filing,,TSS middle East (FZC),21/07/2018
AUDIT,External Audit,,Exporient Middle East FZCO,21/07/2018
TAX,Return filing,,Power Boom Trading LLC,21/07/2018
TAX,Compliance/ Advisory,,Prosonic General Trading LLC,21/07/2018
,,,,
ACCOUNTS,Accounts Updation,,Wise IT Consultation,21/07/2018
ACCOUNTS,Accounts Updation,,Sahara Group,21/07/2018
TAX,Return filing,,Fayat Middle East,21/07/2018
ACCOUNTS,Accounts Updation,,S.A.S Consultancy FZC,21/07/2018
AUDIT,External Audit,,RAJYOG Water Bottling LLC,21/07/2018
TAX,Return filing,,RAJYOG Water Bottling LLC,21/07/2018
TAX,Return filing,,Semyx FZE,21/07/2018
TAX,Return filing,,"Benipal General Land Transport LLC & King Star Transport,",21/07/2018
TAX,Compliance/ Advisory,,Breigns LLC,21/07/2018
,,,,
AUDIT,External Audit,,New World Capital Advisors DWC - LLC,21/07/2018
AUDIT,External Audit,,TLS IT Solutions DMCC,21/07/2018
TAX,Return filing,,"Specialized Power Products Est.(2 Companies),",21/07/2018
TAX,Compliance/ Advisory,,ValuCart Group,19/07/2018
,,,,
,,,,
AUDIT,External Audit,,Forward Defence Equipment & Services,19/07/2018
AUDIT,External Audit,,Get Consultants DMCC,19/07/2018
TAX,Return filing,,Bizdom General Trading Co LLC,19/07/2018
TAX,Return filing,,Palms Auto Parts Manufacturing LLC & Autogistic Solutions FZE,19/07/2018
TAX,Return filing,,Gianni & Gelato General Trading LLC,19/07/2018
TAX,Return filing,,AGT General Trading LLC,19/07/2018
TAX,Return filing,,The Domino,19/07/2018
TAX,Return filing,,Marasem Technical Service LLC,19/07/2018
TAX,Return filing,,PH Design FZE,19/07/2018
AUDIT,External Audit,,Bongusto Holding Limited,19/07/2018
AUDIT,External Audit,,Anantha Global FZE,19/07/2018
AUDIT,Certification,,Al Fanar Restaurant and Café,19/07/2018
TAX,Compliance/ Advisory,,Salloum Trading Co. Gulf LTD,19/07/2018
,,,,
AUDIT,External Audit,,International Trading Circle LLC,19/07/2018
TAX,Return filing,,Ladins Frames FZE,19/07/2018
ACCOUNTS,Accounts Updation,,Quadros International General Trading LLC,19/07/2018
AUDIT,External Audit,,Leo Pack LLC,18/07/2018
AUDIT,External Audit,,Semyx FZE,18/07/2018
TAX,Compliance/ Advisory,,Ateis Middle East FZCO,18/07/2018
,,,,
AUDIT,External Audit,,IHS Global Aliiance Furniture Trading LLC,18/07/2018
AUDIT,External Audit,5000,Samsung C & T Corporation,18/07/2018
TAX,Compliance/ Advisory,,Low & Bonar Middle East Trading LLC,18/07/2018
,,,,
AUDIT,External Audit,,Blue Oasis Veterinary Clinic LLC,16/07/2018
AUDIT,External Audit,,IRON FIST GENERAL CONTACTING.L.L.C,16/07/2018
TAX,Return filing,,Al Fahidi GasTech LLC,16/07/2018
TAX,Return filing,,Chemea Global FZE,16/07/2018
AUDIT,External Audit,,MedSeven Drug Store,16/07/2018
TAX,Return filing,,Ducont Systems FZ LLC,16/07/2018
TAX,Return filing,,Vi Sole (FZC),15/07/2018
TAX,Return filing,,wise inc advertising and graphic design llc,15/07/2018
AUDIT,External Audit,,Vitcovice FZE,15/07/2018
AUDIT,External Audit,,Vitcovice General Trading LLC,15/07/2018
TAX,Return filing,,SPACEWELL INTERIORS (L.L.C),15/07/2018
AUDIT,External Audit,,Al Watan Construction Est.,15/07/2018
ACCOUNTS,Regular,,Al Watan Construction Est. & Bright Technology,15/07/2018
AUDIT,External Audit,,Infracom Communication Network FZE,15/07/2018
ACCOUNTS,Backlog,,Supply Chain Logistic,15/07/2018
AUDIT,External Audit,,Supply Chain Logistic,15/07/2018
AUDIT,External Audit,,Dive Tech Marine Engg. Services,15/07/2018
AUDIT,External Audit,,Nadiya FZE,15/07/2018
TAX,Compliance/ Advisory,,Eagle Films Middle East LLC,15/07/2018
,,,,
AUDIT,External Audit,,H.I.S Travel and Tourism LLC,15/07/2018
TAX,Return filing,,Reza Hygiene,15/07/2018
AUDIT,External Audit,,Scan4pipes DMCC,12/07/2018
TAX,Return filing,,IMAGINE CRUSING DUBAI,12/07/2018
AUDIT,External Audit,,D.E.C Dynamic Engineering Consultants,12/07/2018
AUDIT,External Audit,,Raimondi Group FZ LLC,12/07/2018
,,,Indian High School & Indian International School,12/07/2018
AUDIT,External Audit,,Asian Infrastructure Pte. Ltd (DMCC Br),12/07/2018
AUDIT,External Audit,,Asian Infrastructure Pte. Ltd (DMCC Br),12/07/2018
TAX,Return filing,,New Era International FZE,12/07/2018
AUDIT,External Audit,,Sea Star Engineering LLC,12/07/2018
AUDIT,External Audit,,Cool Line Radiators LLC,12/07/2018
AUDIT,External Audit,,Access Star Telecom LLC,12/07/2018
TAX,Compliance/ Advisory,,Atlantic Management FZE,12/07/2018
,,,,
TAX,Return filing,,Tuscany Linen L.L.C.,12/07/2018
AUDIT,External Audit,,HSR Middle East FZCO,12/07/2018
AUDIT,External Audit,,Connections FZE,12/07/2018
AUDIT,External Audit,,Phoenix Middle East Safety and Fire Engineering Consultancy LLC,12/07/2018
CID,Liquidation,,Atita FZC,11/07/2018
AUDIT,External Audit,,Atita FZC,11/07/2018
TAX,Excise,,Al-Ajyal Smoking Material Trading Co. LLC,11/07/2018
TAX,Return filing,,Drew Marine UAE LLC. & Faisal Marine,11/07/2018
AUDIT,External Audit,,National Resources for Financial Consulting LLC,10/07/2018
TAX,Return filing,,YMC Building Contracting LLC,10/07/2018
AUDIT,External Audit,,"""Kavsons International General Trading  LLC """,10/07/2018
ACCOUNTS,Backlog,,E Golf Outlet LLC,10/07/2018
,,,,
AUDIT,External Audit,,INOSAFE Lighting Solutions LLC,10/07/2018
AUDIT,External Audit,,Extra Ordinary Lighting Equipment Trading LLC,10/07/2018
ACCOUNTS,Backlog,,Vitcovice General Trading LLC,10/07/2018
,,,,
TAX,Return filing,,Mr. Daniel Eugene Asher,10/07/2018
AUDIT,External Audit,,KBW Ltd.,10/07/2018
AUDIT,External Audit,,PALM Arabian General Contracting LLC,10/07/2018
AUDIT,External Audit,,Image Securities (FZC),10/07/2018
AUDIT,External Audit,,Bizdom Foodstuff Trading LLC,10/07/2018
TAX,Return filing,,Texcare Middle East LLC,09/07/2018
TAX,Return filing,,AL Tariq Contracting LLC,09/07/2018
TAX,Return filing,,Assure International,09/07/2018
TAX,Return filing,,Gulf General Investment Co & GIGICO Property Service,08/07/2018
TAX,Return filing,,Verotex Gulf,08/07/2018
TAX,Return filing,,Industrial Supplies (FZE),08/07/2018
ACCOUNTS,Accounts Updation,,Visual Trading DWC LLC,08/07/2018
AUDIT,External Audit,,Ashtech Engineering,08/07/2018
AUDIT,External Audit,,Flex Joint Middle East Technical Services LLC,08/07/2018
AUDIT,External Audit,,Al Reyami International Steel Tech LLC,08/07/2018
ACCOUNTS,Accounts Updation,,Ajaz Ahmed Trading LLC,08/07/2018
DD/VAL,Valuation,,"""B4 Capital MEA FZ - LLC   """,08/07/2018
AUDIT,External Audit,,Al Suwaidi Group,08/07/2018
AUDIT,External Audit,,Silvershield Trading Co. LLC,08/07/2018
TAX,Return filing,,Banadir General Trading LLC,08/07/2018
ACCOUNTS,Accounts Updation,,Fahem Abdulla Safety and Security Equipment Installation LLC & Al Bernamej Technical Services LLC,08/07/2018
ACCOUNTS,Accounts Updation,,Anaum International Electronics LLC,08/07/2018
AUDIT,External Audit,,Arabia One International General Trading LLC,08/07/2018
,,,Aloft Palm Jumeirah,08/07/2018
DD/VAL,Valuation,,Ajman Holdings,08/07/2018
DD/VAL,Due Diligence,,Ajman Holdings,08/07/2018
TAX,Return filing,,Black Stallion General Trading LLC,08/07/2018
AUDIT,External Audit,,Progressive Technology FZE,03/07/2018
TAX,Return filing,,Polished SPA,02/07/2018
TAX,Return filing,,Deyarco L.L.C,01/07/2018
ACCOUNTS,Accounts Updation,,Wylton MENA Green Energy Limited,01/07/2018
TAX,Return filing,,Media logic Computer Trading LLC,01/07/2018
TAX,Compliance/ Advisory,,SICPA GSS General Trading L.L.C,01/07/2018
TAX,Return filing,,Live Nation Middle East FZ-LLC & Ticket Master,28/06/2018
TAX,Return filing,,DROO TACTICAL TRADING LLC,28/06/2018
TAX,Return filing,,Vibrant Freight LLC,28/06/2018
TAX,Return filing,,Vitkovice General Trading LLC,27/06/2018
AUDIT,External Audit,,Magenta Stars Communications FZ-LLC,27/06/2018
IA,Internal audit,,Al Watan Construction Est.,27/06/2018
TAX,Return filing,,P L M E Software House L.L.C,27/06/2018
TAX,Compliance/ Advisory,5000,Integrated Plastics Packaging LLC,27/06/2018
,,,,
AUDIT,External Audit,,Gianni & Gelato,27/06/2018
TAX,Compliance/ Advisory,,TLT Limousine,27/06/2018
,,,,
TAX,Return filing,,Accurate Survey Group,27/06/2018
ACCOUNTS,Regular,,Lateral Passage LLC,27/06/2018
TAX,Return filing,,Servicing International Trade Events LLC (SITE),26/06/2018
,,,"Site Technology Ltd. Co,",26/06/2018
ACCOUNTS,Regular,,Ajaz Ahmed Trading LLC,26/06/2018
TAX,Return filing,,ASTRA CARS REPAIRING,26/06/2018
TAX,Compliance/ Advisory,,Apex Recyclables Group,26/06/2018
TAX,Return filing,,Burness Corlett Three Quays Group,26/06/2018
AUDIT,External Audit,,XB Design FZ LLC,26/06/2018
AUDIT,External Audit,,GCEC Trading LLC,25/06/2018
AUDIT,External Audit,,Next Generation Parking Limited,25/06/2018
AUDIT,External Audit,,Telesuprecon FZE,25/06/2018
AUDIT,External Audit,,Lutech Engineering & Project Management Consultants FZC,25/06/2018
AUDIT,External Audit,,Vision Tech Décor LLC,25/06/2018
ACCOUNTS,Regular,,TS Partnership FZCO,25/06/2018
ACCOUNTS,Backlog,,AL Rayhan Rent a Car,25/06/2018
TAX,Compliance/ Advisory,,The Royal Ruby,25/06/2018
,,,,
DD/VAL,Due Diligence,,Iskraemeco d.d,25/06/2018
AUDIT,External Audit,,Legendre Bin Sulaiman,25/06/2018
TAX,Return filing,,Race in Motor Sports LLC,25/06/2018
TAX,Return filing,,Hercules Global,25/06/2018
TAX,Return filing,,Orient Medical Equipment & Supplies LLC and Almoayara Al Thakyah Lab,24/06/2018
AUDIT,External Audit,,TSS middle East (FZC),24/06/2018
ACCOUNTS,Backlog,,SICPA GSS General Trading L.L.C,24/06/2018
,,,,
TAX,Return filing,,Plan Index Technical Services,24/06/2018
TAX,Compliance/ Advisory,,Winchem Middle East Group,21/06/2018
,,,,
TAX,Return filing,,Lesprit Trading & Lesprit Medical Clinic,21/06/2018
TAX,Return filing,5000,Mega Mall Group,21/06/2018
AUDIT,External Audit,,South Asia Logistic Services LLC,21/06/2018
TAX,Return filing,,"Next Generation Marketing FZE,",21/06/2018
TAX,Return filing,,Biopharma,20/06/2018
AUDIT,External Audit,,Specialized Power Products FZC,20/06/2018
TAX,Return filing,,Andika General Trading Co. (LLC),20/06/2018
TAX,Return filing,,Sky Optical LLC,20/06/2018
,,,Key Please Holiday Homes,11/06/2018
IA,Internal audit,,Golden Target LLC,10/06/2018
ACCOUNTS,Regular,,RONIN TRUST COMMERCIAL BROKERS & PHOENIX STRATEGY COMMERCIAL BROKERS,10/06/2018
IA,Internal audit,,ACC Gulf LLC,10/06/2018
IA,Internal audit,,Obs Group,07/06/2018
IA,Internal audit,,Nippon General Trading FZE,07/06/2018
ACCOUNTS,Backlog,,Polished SPA,07/06/2018
,,,,
IA,Internal audit,,Gras Savoye Gulf Insurance Broker LLC,07/06/2018
AUDIT,External Audit,,RA Travels and Tourism DMCC,07/06/2018
AUDIT,External Audit,,Capitonia Consultancy FZ LLE,06/06/2018
AUDIT,External Audit,,Dubai Bowling LLC,06/06/2018
AUDIT,External Audit,,R R S General Trading LLC,06/06/2018
IA,Internal audit,,TANAEEM TRADING L L C ( 2 companies),06/06/2018
ACCOUNTS,Backlog,,Lexzander General Trading LLC,06/06/2018
